	homograph	wordid	sentence	start	end
66	live	live_vrb	Today, about 235 Good Samaritan Sisters live and minister throughout Australia and in Japan, the Philippines and Kiribati.	40.0	44.0
67	live	live_vrb	Most of the city's Christians, unwilling to live under Moslem rule, abandoned their homes and resettled in Christian Cyprus.	44.0	48.0
68	live	live_vrb	Roughly half of them live in Gauteng.	21.0	25.0
69	live	live_vrb	Chabba and Flopp are two 'odd sock characters' who live in the sock drawers, apparently unnoticed by the other characters.	51.0	55.0
70	live	live_vrb	Members of the genus live solitarily, with the exception of the time cubs spend with their mothers.	21.0	25.0
71	live	live_vrb	"Anders retired from acting in 1972 in order to ""live a normal life."""	48.0	52.0
72	live	live_vrb	In the mangrove in Ha Pak Nai live various species, which is highly conserved by environmentalists.	30.0	34.0
73	live	live_vrb	Rajinder also has two elder sisters who live in New Delhi.	40.0	44.0
74	live	live_vrb	However, only about 43% of the ger district residents in Ulaanbaatar actually live in gers.	78.0	82.0
75	live	live_vrb	Jacques now only has 12 hours to live.	33.0	37.0
76	live	live_vrb	"Its story is about a ""turn-of-the-20th-century"" village whose residents live in fear of the creatures inhabiting the woods beyond it."	72.0	76.0
77	live	live_vrb	They may live in the open ocean in between the two areas, but no observations have been made.	9.0	13.0
78	live	live_vrb	Their daughter, Anne Marie, and two grandchildren live in Maui, Hawaii.	50.0	54.0
79	live	None	i m live in plano texas		
80	live	live_adj	well i <unk> gone to you know one for real live trek convention		
81	live	live_adj	in fact the buffalo the scene the big buffalo herd scene that was that was a live scene		
82	live	live_adj	i think they all that thought well we have a live one		
83	live	live_adj	but they had live crawfish on sale		
84	live	live_adj	uh and i guess that s good when it s live if you if you <unk> really want that		
85	live	live_adj	and they also had children calling in live from all over the country and asking questions		
86	live	live_adj	and one of them broadcast every twins game live you know		
87	live	live_adj	there once a year live		
88	live	live_vrb	because i live just south of the interstate		
89	live	live_vrb	where you live it gets very hot		
90	live	live_vrb	i live i live on the second story apartments		
91	live	live_vrb	the house that i used to live in had one bath and a half		
92	live	live_vrb	and i i live in a town home here in raleigh		
93	live	live_vrb	pick out where you want to live		
94	live	live_vrb	there s there s a daily news uh news rack right around the corner from where i live which means that they <unk> they <unk> expanding i guess		
95	live	live_vrb	and they just live		
96	live	live_vrb	i live in a motor home		
97	live	live_vrb	there is n't any one place where most of us live		
98	live	live_vrb	but realistically that s i m i m realizing that s probably not going to be possible um for middle class people to be able to live just on one income		
99	live	live_vrb	uh well i do n't actually live in the city		
100	live	live_vrb	i <unk> i live right across the street from a a big lake here um		
101	live	live_vrb	and uh i live in the basic three bedroom two bath home		
102	live	live_vrb	i live over near white rock lake		
103	live	live_vrb	well you live almost in oklahoma		
104	live	live_vrb	where do you live		
105	live	live_vrb	do you live in plano		
106	live	live_vrb	especially if you live on campus and you do n't have a car you just go crazy		
107	live	live_vrb	really is n't that much for elderly people to live on		
0	lives	lives_nou	Another concern of ADA is to impress on Austrians how development cooperation directly affects their lives.	101.0	106.0
1	lives	lives_nou	Instead, the video follows the lives of a feuding couple who live next door to Dixon.	31.0	36.0
2	lives	lives_nou	The player is given three lives initially and bonus lives are awarded at 20000 points and every 80000 points thereafter.	26.0	31.0
3	lives	lives_nou	The novel's epilogue details the sisters' lives after marriage.	42.0	47.0
4	lives	lives_nou	Altogether around 3,500 lives were lost from the various ships.	24.0	29.0
5	lives	lives_nou	"The novel ""traces the eventful lives of two sisters from before the first world war to the 1960s""."	31.0	36.0
6	lives	lives_nou	They must aim to address the political and structural inequalities that negatively shape the lives of girls.	93.0	98.0
7	lives	lives_nou	The salamanders are totally aquatic and spend their whole lives in the same body of water.	58.0	63.0
8	lives	lives_nou	Critical response to Other Lives was generally positive.	27.0	32.0
9	lives	lives_nou	Her ambition was to become a doctor who improved the lives of women and children.	53.0	58.0
10	lives	lives_nou	Lemuel (Christopher de Leon) has come out of hiding to make their lives miserables again.	66.0	71.0
11	lives	lives_nou	CAIS women can lead active lives and expect a normal lifespan.	27.0	32.0
12	lives	lives_nou	Some 42,000 North Carolinians lost their lives in the American Civil War.	41.0	46.0
13	lives	lives_nou	It was a central experience in our lives.	35.0	40.0
14	lives	lives_nou	While each monkey has unlimited lives, the player who scores the most hits against other players is declared the winner.	32.0	37.0
15	lives	lives_nou	Kvindemuseet, the Women's Museum, from 1984 contains collections of the lives and works of women in Danish cultural history.	72.0	77.0
16	lives	lives_nou	This guy came out with the biggest lady we had ever seen in our lives.	64.0	69.0
17	lives	lives_nou	Both men describe Star Trek as having put personal pressures on them that negatively affected their family lives.	107.0	112.0
18	lives	lives_nou	The player is also awarded extra lives and bombs (except in certain levels) for collecting set quantities of Geoms.	33.0	38.0
19	lives	lives_nou	They both move on with their own lives.	33.0	38.0
20	lives	lives_nou	This ministry works and dedicates their time to have a positive impact on others lives.	81.0	86.0
21	lives	lives_nou	Ma Chu Ka discusses about happens when a third person walks into the lives of two people.	69.0	74.0
22	lives	lives_nou	After this, Charlie also remembers their lives on the island, and he and Claire have an emotional reunion.	41.0	46.0
23	lives	lives_nou	TT gives Mansukh the ultimatum of getting Indu married in 10 days, or they would lose their lives.	92.0	97.0
24	lives	lives_nou	It made such a difference in the lives of a lot of those children.	33.0	38.0
25	lives	lives_nou	The epidemic of 1689 claimed 700 lives out of a total population of 4,000.	33.0	38.0
26	lives	lives_nou	His gallant actions saved many lives and inspired those around him by his example.	31.0	36.0
27	lives	lives_nou	Two singles were released from The Time of Our Lives.	47.0	52.0
28	lives	lives_nou	Although many women perceive that Fascinating Womanhood helped their lives, the book's teachings remain controversial.	69.0	74.0
29	lives	lives_nou	An exploration of the magical force of music in the lives of human beings.	52.0	57.0
30	lives	lives_vrb	Conor, a lighthouse keeper, lives on an island with son Ben, his pregnant wife Bronagh, and sheepdog Cu.	28.0	33.0
31	lives	lives_vrb	Norman lives at Greenwood children's home, south of London, where he grew up.	7.0	12.0
32	lives	lives_vrb	This sponge lives from the subtidal zone and down to at least 15m underwater.	12.0	17.0
33	lives	lives_vrb	She lives in Washington, D.C., with her husband, Bloomberg editor Max Berley, and their children.	4.0	9.0
34	lives	lives_vrb	He is also obsessed with a sow who lives on the farm.	35.0	40.0
35	lives	lives_vrb	This concern for equality and humanity extends also to the stranger who lives among the Israelites.	72.0	77.0
36	lives	lives_vrb	Some times later Anthony lives together with Donna and her gay brother.	25.0	30.0
37	lives	lives_vrb	Snow then lives in the forest, meeting Prince David while robbing him who she nicknames Charming.	10.0	15.0
38	lives	lives_vrb	She lives in the Lasalle borough of Montreal, Quebec.	4.0	9.0
39	lives	lives_vrb	Lodge now lives in Rancho Mirage, California, near Palm Springs, with his wife Beth and their two dogs.	10.0	15.0
40	lives	lives_vrb	He currently lives in Freetown, Sierra Leone.	13.0	18.0
41	lives	lives_vrb	It lives in isolated mud deposits found under large rocks in the rapid flowing sections of stream and river shoals.	3.0	8.0
42	lives	lives_vrb	Savithiri does not like the life that M.G.R. lives.	45.0	50.0
43	lives	lives_vrb	Monaghan lives in Contin, Ross-Shire with his wife and daughter.	9.0	14.0
44	lives	lives_vrb	He currently lives in Studio City, California.	13.0	18.0
45	lives	lives_vrb	Greco now lives in Los Angeles and has recently appeared alongside Kevin Costner in the three-part film Hatfields & McCoys.	10.0	15.0
46	lives	lives_vrb	His wife Ashalata has deserted him and lives in her maternal house with their children.	39.0	44.0
47	lives	lives_vrb	Born in 1961 in Shanghai, she now lives in Vancouver and is the mother of two children.	34.0	39.0
48	lives	lives_vrb	Ann picks up the blue framed butterfly, showing that the apartment is where Alice lives.	82.0	87.0
49	lives	lives_vrb	Sabina lives her life as an extreme example of lightness, taking profound satisfaction in the act of betrayal.	7.0	12.0
50	lives	lives_vrb	He currently lives in Nashville, Tennessee with his wife.	13.0	18.0
51	lives	lives_vrb	He is married with four children, and lives in France.	38.0	43.0
52	lives	lives_vrb	He lives in Sumter, South Carolina and has his offices in Columbia, South Carolina.	3.0	8.0
53	lives	lives_vrb	Meanwhile, Jeremy meets Elena, a beautiful Russian woman and occasional marijuana dealer who lives in their building.	93.0	98.0
54	lives	lives_vrb	The Carlebach family is a notable Jewish family originally from Germany that now lives all over the world.	81.0	86.0
55	lives	lives_vrb	She currently lives in Brighton where she works in a shared artists' studio.	14.0	19.0
56	lives	lives_vrb	First discovered in 1992, this gastropod lives in most oceans.	41.0	46.0
57	lives	lives_vrb	The strongest legacy brand with the best prospects for the future lives on.	66.0	71.0
58	lives	lives_vrb	Larsen lives in Fairhope, Alabama, with his wife and their three children.	7.0	12.0
59	lives	lives_vrb	Cash lives with her husband and son in Chelsea, Manhattan.	5.0	10.0
60	lives	lives_vrb	The lock keeper, who no longer lives on site, controls the whole process from a control room overlooking the lock.	31.0	36.0
61	lives	lives_vrb	Phranc lives in Santa Monica, California with her partner and children.	7.0	12.0
62	lives	lives_vrb	She lives in Berlin, is married with a German and is mother of a son.	4.0	9.0
63	lives	lives_vrb	He currently lives in Santa Rosa, California.	13.0	18.0
64	lives	lives_vrb	Bork now lives and works in Heidelberg, Germany.	9.0	14.0
65	lives	lives_vrb	Goss currently lives in Torpoint, Cornwall, and has three teenage children: Alex, Livvy and Eliot.	15.0	20.0
66	lives	lives_vrb	After separating from his wife, he lives on a boat parked outside her house.	35.0	40.0
67	lives	lives_vrb	The player controls a child, Noah, who lives in a utopia called Eden.	39.0	44.0
68	lives	lives_vrb	She lives in the Lakouanga neighborhood of Bangui.	4.0	9.0
69	lives	lives_vrb	Lucy lives a very lonely life, reading books and keeping bees.	5.0	10.0
70	lives	lives_vrb	The crested eagle lives in humid lowland forests, mostly comprised by tropical rainforests.	18.0	23.0
71	lives	lives_vrb	Una M. Ryan (born 1966) is a biochemist from Ireland, researching parasites and infectious agents in Australia, where she lives.	122.0	127.0
72	lives	lives_vrb	The family lives on the Pointefield Landing of the Severn River in Maryland.	11.0	16.0
73	lives	lives_vrb	Philodromus rufus vibrans is a spider that ambushes its prey and lives in United States and Canada.	65.0	70.0
74	lives	lives_vrb	It is a popular belief that he only lives in the dark.	36.0	41.0
75	lives	lives_vrb	She lives and works in Los Angeles.	4.0	9.0
76	lives	lives_vrb	Currently, Bishop Zipfel lives at Little Sisters of the Poor in Florissant, MO.	25.0	30.0
77	lives	lives_vrb	In 2012 Evangelist Norwood created her own record label Dorothy Norwood Music Group (DNMG)Norwood presently lives in Georgia.	108.0	113.0
78	lives	lives_vrb	Chris Doyle is a multi-media artist who lives in New York City.	40.0	45.0
79	lives	lives_vrb	About 75% of the Haitian population lives in rural areas, a large portion of whom practice subsistence agriculture.	36.0	41.0
80	lives	lives_vrb	She currently lives in Los Angeles with her mother and younger brother, Justin.	14.0	19.0
81	lives	lives_nou	um looking back like maybe some of the things that i know now i i m not sure i do believe it was worth the cost in dollars and lives		
82	lives	lives_nou	so i feel like you know that s is there is occasions where there are they do spare lives		
83	lives	lives_nou	much as other cultures disagree our lives do n't revolve around our children		
84	lives	lives_nou	i i personally feel that it is extremely important to be with your own child um for the at least for the first two years of their lives i mean if you can possibly swing it		
85	lives	lives_nou	and um i i like to uh read about people who have been a successful you know who who made a success of their lives		
86	lives	lives_nou	but uh i guess these people that go around and and kill children and women and everything else without any remorse uh i do n't think they deserve to to live and be supported by us the rest of their lives		
87	lives	lives_nou	we get so involved in our work lives and just social lives and so forth		
88	lives	lives_nou	but i do n't know if they really had significant effects in the places where they went in teaching the people how to cope with their lives better		
89	lives	lives_nou	but i just think our our family lives have changed drastically		
90	lives	lives_nou	even though the person is involved in so many other people s lives you still see a a real person in those situations		
91	lives	lives_nou	and i i agree with you also that i feel like it was not worth the money spent or the lives lost to fight that war		
92	lives	lives_nou	even though teachers have other kids lives in their hands and if they come in stoned or they come in drunk		
93	lives	lives_nou	family and friends are usually well family s tied up with their own lives and things and usually working		
94	lives	lives_nou	uh you know it it really irks me to see so much effort put into preventing someone being put to death by the state when they so callously and usually so you know without even thinking or without any concern uh you know end somebody else s life and in a lot of cases several people s lives		
95	lives	lives_nou	in other words they just <unk> their lives differently		
96	lives	lives_nou	but as far as uh you know the peace corps i guess i suppose there s a few people that have done it at that point in their lives		
97	lives	lives_nou	we get so involved in our work lives and just social lives and so forth		
98	lives	lives_nou	because i look at airline pilots bus drivers you know people that really have other peoples lives in their hands truck drivers		
99	lives	lives_nou	this is a uh a couple uh emigrated from china early in in their lives		
100	lives	lives_nou	momentum is uh driving force in our lives		
101	lives	lives_vrb	he he lives in andover		
102	lives	lives_vrb	my sister one of my sisters lives in plano		
103	lives	lives_vrb	she um um my sister in law now lives in um switzerland		
104	lives	lives_vrb	i mean i m sure i m going to be seeing it because in a week to amarillo where my sister lives		
105	lives	lives_vrb	a friend of mine that lives out in your neighborhood he has done his house		
106	lives	lives_vrb	you know i really do because he knows exactly where he lives		
107	lives	lives_vrb	we have family that lives outside of the state		
108	lives	lives_vrb	i my little brother lives in austin right now		
109	lives	lives_vrb	i know somebody who lives back there		
110	lives	lives_vrb	you ca n't tell a person that lives in a hundred two hundred three hundred thousand dollar house that have all that they need and all that they could want that they <unk> got to be careful		
111	lives	lives_vrb	but i have a boyfriend that lives in fresno		
112	lives	lives_vrb	and then i have a sister that lives in austin		
113	lives	lives_vrb	and it happened to be my friend who lives a few blocks away		
114	lives	lives_vrb	my brother lives where i work		
115	lives	lives_vrb	and uh my sister in law lives in chicago		
116	lives	lives_vrb	and and <unk> the relationship between the family is is really now now the mother in law lives in the house with them		
117	lives	lives_vrb	and then my mother who s very elderly lives with us		
118	lives	lives_vrb	a lot of the older family lives in vernon		
119	lives	lives_vrb	my daughter my daughter lives down in <unk>		
120	lives	lives_vrb	one of our our kids lives out on the east coast		
0	misuse	misuse_nou	Nevertheless, direct marketing can involve a misuse of databases and the soliciting of unwilling recipients.	45.0	51.0
1	misuse	misuse_nou	Abuse of notation should be contrasted with misuse of notation, which should be avoided.	44.0	50.0
2	misuse	misuse_nou	An issue in the election were allegations that there had been misuse of the procedure for allocating council housing.	62.0	68.0
3	misuse	misuse_nou	"Firefighter Glen Jeffs indicated that the warrants referenced ""misuse of funds."""	63.0	69.0
4	misuse	misuse_nou	Cannabis had been a class B substance under the Misuse of Drugs Act 1971.	48.0	54.0
5	misuse	misuse_nou	EDS accused CA of breach of contract, including misuse of copyright and violations of anti-trust laws.	48.0	54.0
6	misuse	misuse_nou	It is controlled in the UK by the Misuse of Drugs Act 1971.	34.0	40.0
7	misuse	misuse_nou	Nawaz and Shahbaz Sharif were accused of misuse of authority and of wealth accumulation beyond their means.	41.0	47.0
8	misuse	misuse_nou	The Act removed the statutory requirement for the Advisory Council on the Misuse of Drugs to include scientists.	74.0	80.0
9	misuse	misuse_nou	Its most likely use is for the cybercriminals to lease out portions of the network for misuse.	87.0	93.0
10	misuse	misuse_nou	These figures do not include the crime and social problems associated with alcohol misuse.	83.0	89.0
11	misuse	misuse_nou	As a governor he tried his best to fight corruption and misuse of public funds.	56.0	62.0
12	misuse	misuse_nou	Dakta Green is involved in several ongoing court cases for cannabis offences under the Misuse of Drugs Act 1975.	87.0	93.0
13	misuse	misuse_nou	Following the 2013 Singapore cyberattacks, the Computer Misuse Act was renamed to Computer Misuse and Cybersecurity Act.	91.0	97.0
14	misuse	misuse_nou	Following the resignation of President Richard Nixon, there were several investigations of suspected misuse of FBI, CIA and NSA facilities.	101.0	107.0
15	misuse	misuse_nou	He also denied authorizing any misuse of customer funds.	31.0	37.0
16	misuse	misuse_nou	There was widespread criticism of the misuse of Emergency powers.	38.0	44.0
17	misuse	misuse_nou	Her social pretensions are rendered all the more comical by her frequent misunderstandings, misuse of common idioms and atrocious spelling.	92.0	98.0
18	misuse	misuse_nou	Through their frequent misuse, words that should convey real value are emptied of meaning.	23.0	29.0
19	misuse	misuse_nou	To prevent misuse of their names in this way, some legitimate academic institutions have registered .ac domains.	11.0	17.0
20	misuse	misuse_nou	In 2015 however, case reports of extremely high-dose loperamide resulting in opioid misuse were published.	84.0	90.0
21	misuse	misuse_nou	This was again criticized in both the press and parliament for the alleged misuse of funds supposedly earmarked for healthcare.	75.0	81.0
22	misuse	misuse_nou	The European Commission accused E.ON of the misuse of markets in February 2008.	44.0	50.0
23	misuse	misuse_nou	While generally stimulant medications do not seem to worsen substance misuse, they are known to be abused in some cases.	70.0	76.0
24	misuse	misuse_nou	"Import ban on psychoactive drug, UK Home Office""The Misuse of Drugs Act 1971 (Amendment) Order 2012"" (PDF)."	52.0	58.0
25	misuse	misuse_nou	This has led to complaints (for the last 50 years) that statistical significance testing is a misuse of statistics.	94.0	100.0
26	misuse	misuse_nou	Pesticide misuse can also endanger wildlife and other environmental resources.	10.0	16.0
27	misuse	misuse_nou	When the 2016 season of the anime season started, Gintoki parodied a Japanese politician crying for misuse of fundings.	100.0	106.0
28	misuse	misuse_nou	Islam has instructed its followers to maintain decency in speech, and misuse of tongue has been admonished.	70.0	76.0
29	misuse	misuse_nou	It is suggested to use a repository of reusable misuse cases as a support in this 5-step process.	48.0	54.0
30	misuse	misuse_nou	To avoid misuse of official position or information.	9.0	15.0
31	misuse	misuse_nou	The officer says he wanted them to learn a lesson about the misuse of prop guns.	60.0	66.0
32	misuse	misuse_nou	Alcohol misuse costs the United Kingdom's National Health Service £3 billion per year.	8.0	14.0
33	misuse	misuse_nou	Sri Lankan elections have a history of violence, misuse of state resources, and other violations of election laws.	49.0	55.0
34	misuse	misuse_nou	It retained the powers given to SEBI in the ordinance, but also introduced safeguards against misuse.	94.0	100.0
35	misuse	misuse_nou	However, after Highfather's misuse of the Life Equation, they are fully resurrected.	28.0	34.0
36	misuse	misuse_nou	The substance could also be considered illegal in the UK under the Misuse of Drugs Act 1971.	67.0	73.0
37	misuse	misuse_nou	Short-sighted misuse of that power can ruin everything.	14.0	20.0
38	misuse	misuse_nou	He was sentenced to 31 years 10 months 15 days imprisonment for misuse of weapons restricted to the Army.	64.0	70.0
39	misuse	misuse_nou	One night the real Chad arrives after learning about Sid's misuse of the device.	59.0	65.0
40	misuse	misuse_nou	Proponents of the patent misuse defense suggest it could be a defense against litigation brought by patent trolls.	25.0	31.0
41	misuse	misuse_nou	In 2013 he was dismissed by the university on grounds of refusal to teach and misuse of university resources.	78.0	84.0
42	misuse	misuse_nou	He strongly opposed direct democracy, however, particularly the use (or misuse) of referendums, as leading to totalitarianism.	72.0	78.0
43	misuse	misuse_nou	"This rule is known as the ""purging"" doctrine in patent misuse law."	55.0	61.0
44	misuse	misuse_nou	Penalties for misuse of emergency door-opening handles are similar to those for stop-valve misuse.	91.0	97.0
45	misuse	misuse_nou	"Sukanya Verma of Rediff.com appreciated the film for bringing ""attention to the misuse and commercialisation of religion""."	80.0	86.0
46	misuse	misuse_nou	The season focuses on Chad's misuse of Jeremy and Maggie's attempts to ally with Jeremy.	29.0	35.0
47	misuse	misuse_nou	In 2010, the Federal Circuit ruled, however, that similar conduct is not misuse.	73.0	79.0
48	misuse	misuse_nou	He did however, receive a four-day ban from the racecourse stewards for the misuse of his whip.	76.0	82.0
49	misuse	misuse_nou	Scandals ranging from illegal land sale/grabbing to funds misuse.	58.0	64.0
50	misuse	misuse_nou	In theory, misuse detection assumes that abnormal behaviour has a simple-to-define model.	11.0	17.0
51	misuse	misuse_nou	There have also been works that describe the possible misuse of Wikipedia.	54.0	60.0
52	misuse	misuse_nou	Its misuse continued after the breakup of Yugoslavia when it served as a night club and gaming house.	4.0	10.0
53	misuse	misuse_nou	Efforts to prevent suicide include limiting access to firearms, treating mental illness and drug misuse, and improving economic circumstances.	97.0	103.0
54	misuse	misuse_nou	Joseph Daul was under investigation for misuse of public funds in France.	40.0	46.0
55	misuse	misuse_nou	Having ADHD makes it more likely that an individual will initiate substance misuse at a younger age than their peers.	76.0	82.0
56	misuse	misuse_nou	One of the hallmarks of problematic benzodiazepine drug misuse is escalation of dose.	56.0	62.0
57	misuse	misuse_nou	He has opposed the misuse of funds for urban revitalization to instead destroy viable buildings.	19.0	25.0
58	misuse	misuse_nou	Often both the alcohol misuse and psychological problems need to be treated at the same time.	23.0	29.0
59	misuse	misuse_nou	This is not necessarily contradictory, as they include incompetent operation under equipment failure and specify overlap between malfunction and misuse.	145.0	151.0
60	misuse	misuse_nou	Due to the nature of quad charts as relatively short documents, there are opportunities for misuse.	92.0	98.0
61	misuse	misuse_nou	Misuse of an administrator's privileges can also be easily appealed.	0.0	6.0
62	misuse	misuse_nou	Etizolam is controlled in Denmark under the Danish Misuse of Drugs Act.	51.0	57.0
63	misuse	misuse_nou	Last year, he continued to detail the F.B.I.'s widespread misuse since 2001 of 'exigent letters'.	58.0	64.0
64	misuse	misuse_nou	"And that is not patent misuse under any court's definition of the term."""	23.0	29.0
65	misuse	misuse_nou	The misuse of arms is a criminal offence in Scotland, and treated as tax evasion.	4.0	10.0
66	misuse	misuse_nou	These are expensive and susceptible to failure, improper configuration and misuse.	75.0	81.0
67	misuse	misuse_nou	Matsui supports firearms manufacturers being held responsible for product misuse cases and lawsuits.	74.0	80.0
68	misuse	misuse_nou	Due to misuse of the weapon, Roxalana forced fourteen-year-old nephew Frank Gates to further fire at her husband.	7.0	13.0
69	misuse	misuse_nou	NASPER is designed to protect patients and physicians from the harmful effects of controlled substances through their misuse and abuse.	118.0	124.0
70	misuse	misuse_nou	Denis McQuail also believes new media needs regulations to avoid misuse of monopoly power.	65.0	71.0
71	misuse	misuse_nou	In 2002 the UN GA adopted a second resolution on the criminal misuse of information technology.	62.0	68.0
72	misuse	misuse_nou	The Court also rejected the possibility of preemption due to Sherman Act violations stemming from misuse of the statute.	98.0	104.0
73	misuse	misuse_vrb	Legislative Council Chairman Jasper Tsang Yok-sing disagreed that the police were excessively violent, saying they would not misuse pepper spray.	125.0	131.0
74	misuse	misuse_vrb	"In 2006/2007, a group of Austrian researchers observed a tendency to misuse the Google engine as a ""reality interface""."	69.0	75.0
75	misuse	misuse_vrb	I'm a religious person and I will fight those who misuse His name.	50.0	56.0
76	misuse	misuse_vrb	They usually abandon the house if their gifts are called payments, or if the owners of the house misuse them.	97.0	103.0
77	misuse	misuse_vrb	Children who are often forgotten, such as young carers, traveller children or children whose parents misuse alcohol or other drugs.	101.0	107.0
78	misuse	misuse_vrb	they sometimes <unk> misuse their license or whatever you know		
0	perfect	perfect_adj	Through lack of financial support, they could not make it technically perfect and their prototype sank during the first test.	70.0	77.0
1	perfect	perfect_adj	The Fayetteville Guard won a perfect season in 2007 in the NIFL.	29.0	36.0
2	perfect	perfect_adj	Perfect fluids are idealized models in which these possibilities are neglected.	0.0	7.0
3	perfect	perfect_adj	"The title character, Little Bill, goes to a musical instrument store with his dad to find his ""perfect instrument""."	95.0	102.0
4	perfect	perfect_adj	These sales are an opportunity to get near perfect merchandise at a fraction of the price.	43.0	50.0
5	perfect	perfect_adj	In 1966, he led the National League with a perfect 1.000 fielding average as pitcher.	43.0	50.0
6	perfect	perfect_adj	He wrote:Imagine a society of saints, a perfect cloister of exemplary individuals.	40.0	47.0
7	perfect	perfect_adj	According to Tarzan creator Edgar Rice Burroughs he was the perfect portrayal of Tarzan.	60.0	67.0
8	perfect	perfect_adj	It has one direction of perfect cleavage and exhibits conchoidal fracture.	24.0	31.0
9	perfect	perfect_adj	Here, Infiltration beat Fuudo, delivering three perfect rounds.	48.0	55.0
10	perfect	perfect_adj	There are also a small number of off-axis unobstructed all-reflecting anastigmats which give optically perfect images.	103.0	110.0
11	perfect	perfect_adj	In front of a crowd of more than 63,000 at Shea Stadium, the New York Jets spoiled Oakland's perfect season.	93.0	100.0
12	perfect	perfect_adj	The lens is said to be able to focus sunlight although the focus is far from perfect.	77.0	84.0
13	perfect	perfect_adj	The oryx were the perfect candidates for the condition of the park.	18.0	25.0
14	perfect	perfect_adj	What followed was a perfect, octaves lower, performance of that part.	20.0	27.0
15	perfect	perfect_adj	"The song ""Perfect Timing"" pays homage to Dashboard Confessional and their song ""As Lovers Go""."	10.0	17.0
16	perfect	perfect_adj	But Ace's life is not as perfect as everyone thinks.	25.0	32.0
17	perfect	perfect_adj	Bilguun Ariunbaatar received his second perfect score for the Tango.	40.0	47.0
18	perfect	perfect_adj	Each of these perfect polyhedra would be in turn composed of triangular faces the 30-60-90 and the 45-45-90 triangles.	14.0	21.0
19	perfect	perfect_adj	14 of these students received a perfect score of 45, which fewer than 0.01% of IB Diploma students receive.	32.0	39.0
20	perfect	perfect_adj	"He told tales with perfect aplomb and in complete paragraphs."""	19.0	26.0
21	perfect	perfect_adj	"PlaysToSee.com gave the musical a negative review, writing, ""However, the show's lushly romantic score scans, rhymes, and is metrically perfect."	136.0	143.0
22	perfect	perfect_adj	It is transparent to translucent with perfect cleavage.	38.0	45.0
23	perfect	perfect_adj	"There was, however, no consensus among the Greeks as to which numbers were ""perfect"" or why."	76.0	83.0
24	perfect	perfect_adj	"The report explained, the Secret Service ""bought their own degree for a perfect terrorist candidate, although theirs was fictional."""	72.0	79.0
25	perfect	perfect_adj	Chandramathi thinks Lekha will be the perfect wife for her husband and a good mother for her children.	38.0	45.0
26	perfect	perfect_adj	"Discworld, an animated ""point-and-click"" adventure game made by Teeny Weeny Games and Perfect 10 Productions in 1995."	86.0	93.0
27	perfect	perfect_adj	Perfect World has released a self-titled album that was released in 2003 on the Frontiers Records label.	0.0	7.0
28	perfect	perfect_adj	"In conditions described as ""perfect"", Cambridge took an early lead, out-rating Oxford."	28.0	35.0
29	perfect	perfect_adj	Marie Antoinette would stroll around her perfect world in simple shepherdess garb with her children, part of an idealized Nature.	41.0	48.0
30	perfect	perfect_adj	"In addition, Young pitched three no-hitters, including the third perfect game in baseball history, first in baseball's ""modern era""."	65.0	72.0
31	perfect	perfect_adj	Each problem was worth 20 points, for a perfect score of 100.	40.0	47.0
32	perfect	perfect_adj	Verbal aspect marks whether an action is completed (perfect), a completed whole (perfective), or not yet completed (imperfective).	52.0	59.0
33	perfect	perfect_adj	Bulgaria joined the European Union in 2007, its compliance with human rights norms, however, is far from perfect.	105.0	112.0
34	perfect	perfect_adj	The Extended Line was perfect for the final assault, but it was vulnerable if fired upon from the flank.	22.0	29.0
35	perfect	perfect_adj	"In 1986, he co-wrote ""Closest Thing To Perfect"", the title track for the John Travolta, Jamie Lee Curtis movie Perfect."	111.0	118.0
36	perfect	perfect_adj	Thanks to Marc's suggestion, they find the perfect surrogate they can control and who is desperately looking for money; Christina.	43.0	50.0
37	perfect	perfect_adj	Strength Through Vengeance is third full-length album by Canadian heavy metal band, A Perfect Murder.	86.0	93.0
38	perfect	perfect_adj	Nowitzki's performance included an NBA-record for consecutive free throws in a game; he was a perfect 24-for-24 from the line.	94.0	101.0
39	perfect	perfect_adj	Glenn Capacio hit a perfect 6-of-6 from the three-point line and scored 24 points.	20.0	27.0
40	perfect	perfect_adj	Mooking has developed a culinary philosophy built on perfect execution of globally inspired culinary traditions.	53.0	60.0
41	perfect	perfect_adj	"It is a praise of the good wife, a definition of a perfect wife or ""ideal woman"" in Judaism."	51.0	58.0
42	perfect	perfect_adj	The perfect and the augmented unison are also known as perfect and augmented prime.	4.0	11.0
43	perfect	perfect_adj	At the Games on August 14, Watley went a perfect 4/4 with a double and triple vs.	41.0	48.0
44	perfect	perfect_adj	They feel that the act of restoring and making perfect may symbolically represent the mission of the disciples.	47.0	54.0
45	perfect	perfect_adj	Urth requests a perfect bell as his fee.	16.0	23.0
46	perfect	perfect_adj	"While it's not perfect, 2K9's certainly headed toward another title run."""	15.0	22.0
47	perfect	perfect_adj	After two time-limit draws, Mr. Perfect defeated Doink in their third match.	32.0	39.0
48	perfect	perfect_adj	The three evangelical counsels or counsels of perfection in Christianity are chastity, poverty (or perfect charity), and obedience.	99.0	106.0
49	perfect	perfect_adj	Alternative/indie rock bands the Perfect Name and Northside both hail from Moston.	33.0	40.0
