homograph	wordid	sentence
lives	lives_nou	They both move on with their own lives.
lives	lives_nou	This ministry works and dedicates their time to have a positive impact on others lives.
lives	lives_nou	Ma Chu Ka discusses about happens when a third person walks into the lives of two people.
lives	lives_nou	After this, Charlie also remembers their lives on the island, and he and Claire have an emotional reunion.
lives	lives_nou	TT gives Mansukh the ultimatum of getting Indu married in 10 days, or they would lose their lives.
lives	lives_nou	It made such a difference in the lives of a lot of those children.
lives	lives_nou	The epidemic of 1689 claimed 700 lives out of a total population of 4,000.
lives	lives_nou	His gallant actions saved many lives and inspired those around him by his example.
lives	lives_nou	Two singles were released from The Time of Our Lives.
lives	lives_nou	Although many women perceive that Fascinating Womanhood helped their lives, the book's teachings remain controversial.
lives	lives_nou	An exploration of the magical force of music in the lives of human beings.
lives	lives_vrb	Conor, a lighthouse keeper, lives on an island with son Ben, his pregnant wife Bronagh, and sheepdog Cu.
lives	lives_vrb	Norman lives at Greenwood children's home, south of London, where he grew up.
lives	lives_vrb	This sponge lives from the subtidal zone and down to at least 15m underwater.
lives	lives_vrb	She lives in Washington, D.C., with her husband, Bloomberg editor Max Berley, and their children.
lives	lives_vrb	He is also obsessed with a sow who lives on the farm.
lives	lives_vrb	This concern for equality and humanity extends also to the stranger who lives among the Israelites.
lives	lives_vrb	Some times later Anthony lives together with Donna and her gay brother.
lives	lives_vrb	Snow then lives in the forest, meeting Prince David while robbing him who she nicknames Charming.
lives	lives_vrb	She lives in the Lasalle borough of Montreal, Quebec.
lives	lives_vrb	Lodge now lives in Rancho Mirage, California, near Palm Springs, with his wife Beth and their two dogs.
lives	lives_vrb	He currently lives in Freetown, Sierra Leone.
lives	lives_vrb	It lives in isolated mud deposits found under large rocks in the rapid flowing sections of stream and river shoals.
lives	lives_vrb	Savithiri does not like the life that M.G.R. lives.
lives	lives_vrb	Monaghan lives in Contin, Ross-Shire with his wife and daughter.
lives	lives_vrb	He currently lives in Studio City, California.
lives	lives_vrb	Greco now lives in Los Angeles and has recently appeared alongside Kevin Costner in the three-part film Hatfields & McCoys.
lives	lives_vrb	His wife Ashalata has deserted him and lives in her maternal house with their children.
lives	lives_vrb	Born in 1961 in Shanghai, she now lives in Vancouver and is the mother of two children.
lives	lives_vrb	Ann picks up the blue framed butterfly, showing that the apartment is where Alice lives.
lives	lives_vrb	Sabina lives her life as an extreme example of lightness, taking profound satisfaction in the act of betrayal.
lives	lives_vrb	He currently lives in Nashville, Tennessee with his wife.
lives	lives_vrb	He is married with four children, and lives in France.
lives	lives_vrb	He lives in Sumter, South Carolina and has his offices in Columbia, South Carolina.
lives	lives_vrb	Meanwhile, Jeremy meets Elena, a beautiful Russian woman and occasional marijuana dealer who lives in their building.
lives	lives_vrb	The Carlebach family is a notable Jewish family originally from Germany that now lives all over the world.
lives	lives_vrb	She currently lives in Brighton where she works in a shared artists' studio.
lives	lives_vrb	First discovered in 1992, this gastropod lives in most oceans.
lives	lives_vrb	The strongest legacy brand with the best prospects for the future lives on.
lives	lives_vrb	Larsen lives in Fairhope, Alabama, with his wife and their three children.
lives	lives_vrb	Cash lives with her husband and son in Chelsea, Manhattan.
lives	lives_vrb	The lock keeper, who no longer lives on site, controls the whole process from a control room overlooking the lock.
lives	lives_vrb	Phranc lives in Santa Monica, California with her partner and children.
lives	lives_vrb	She lives in Berlin, is married with a German and is mother of a son.
lives	lives_vrb	He currently lives in Santa Rosa, California.
lives	lives_vrb	Bork now lives and works in Heidelberg, Germany.
lives	lives_vrb	Goss currently lives in Torpoint, Cornwall, and has three teenage children: Alex, Livvy and Eliot.
lives	lives_vrb	After separating from his wife, he lives on a boat parked outside her house.
lives	lives_vrb	The player controls a child, Noah, who lives in a utopia called Eden.
lives	lives_vrb	She lives in the Lakouanga neighborhood of Bangui.
lives	lives_vrb	Lucy lives a very lonely life, reading books and keeping bees.
lives	lives_vrb	The crested eagle lives in humid lowland forests, mostly comprised by tropical rainforests.
lives	lives_vrb	Una M. Ryan (born 1966) is a biochemist from Ireland, researching parasites and infectious agents in Australia, where she lives.
lives	lives_vrb	The family lives on the Pointefield Landing of the Severn River in Maryland.
lives	lives_vrb	Philodromus rufus vibrans is a spider that ambushes its prey and lives in United States and Canada.
lives	lives_vrb	It is a popular belief that he only lives in the dark.
lives	lives_vrb	She lives and works in Los Angeles.
lives	lives_vrb	Currently, Bishop Zipfel lives at Little Sisters of the Poor in Florissant, MO.
lives	lives_vrb	In 2012 Evangelist Norwood created her own record label Dorothy Norwood Music Group (DNMG)Norwood presently lives in Georgia.
lives	lives_vrb	Chris Doyle is a multi-media artist who lives in New York City.
lives	lives_vrb	About 75% of the Haitian population lives in rural areas, a large portion of whom practice subsistence agriculture.
lives	lives_vrb	She currently lives in Los Angeles with her mother and younger brother, Justin.
lives	lives_nou	Nevertheless, we should not interfere in the private lives of the innocent.
lives	lives_nou	Mr President, the new information and communication technologies have a fundamental impact on the daily lives of our citizens and on the very economy of our societies.
lives	lives_nou	Simultaneously, PKK terrorist attacks continue unabated in the south-east and put the lives of Turkish soldiers at risk.
lives	lives_nou	They claimed numerous lives and inflicted massive physical damage.
lives	lives_nou	Bodies lie in the streets – victims of all sides – and children caught stealing beg for mercy to spare their lives.
lives	lives_nou	We pay tribute to all those who have lost their lives and to those who continue their work in such an environment.
lives	lives_nou	My concern is two-fold: first, the extent of redundancy in the text – there may be circumstances in which repetition is used to good effect, but I do not consider that this is one of them; secondly, the range of issues covered – I believe that the European Parliament should be taking seriously all aspects of the lives of women in the fisheries sector and doing its best to address the problems that affect them.
lives	lives_nou	New instruments and measures have been proposed that will enhance the lives of immigrants and their relationship with their countries of origin.
lives	lives_nou	We have here legislation that will make a real impact on the lives of the 12 to 14 million third country nationals living in the European Union and the 4 million black Europeans.
lives	lives_nou	This violent expression of scorn for employees and their lives fundamentally contradicts our stated objectives in favour of employment, social and regional cohesion, and the European Social Model.
lives	lives_nou	I know that your expectations are high, and I count on your help in building solutions to support the invaluable contribution that health professionals make to the lives of each and every one of us.
lives	lives_nou	The terrorist attacks in Mumbai, India, which claimed the lives of two hundred innocent civilians showed us again that the human ability to destroy knows no limits.
lives	lives_nou	Priorities must be in the best interests of our constituents and aimed at making their lives easier.
lives	lives_nou	It is much more newsworthy to talk about crime than about the everyday lives of normal people.
lives	lives_nou	The daily lives of Israelis are becoming more and more difficult.
lives	lives_nou	Two hundred thousand people have lost their lives as a result of ethnic cleansing and pogroms, and a further two and a half million have been displaced.
lives	lives_nou	They risk their lives to flee from dictatorships, conflict and misery.
lives	lives_nou	It may help them in their everyday lives.
lives	lives_nou	(DE) Mr President, our lives, and especially the lives of young people today, revolve around the internet to a significant degree, and both the digital revolution and the use of electronic means of communication are contributing to progress in this field.
lives	lives_nou	One of the areas that make the lives of the EU public difficult is the constant amendments to legislation.
lives	lives_nou	The lives of more of our citizens are blighted by the lack of access to civil justice or cross-border redress mechanisms than, fortunately, are directly touched by terrorism.
lives	lives_nou	Coal will nevertheless play a key role in our lives in the foreseeable future.
lives	lives_nou	All are struggling to rebuild their lives.
lives	lives_nou	We must give women the possibility to harmonise their careers and family lives, and the possibility to choose.
lives	lives_nou	There is also the issue of the private sphere and of the increasing monitoring of every area of our lives.
lives	lives_nou	These men paid with their lives for their commitment to democracy.
lives	lives_nou	They want to have control over their lives, and we must help them.
lives	lives_nou	In the face of the Palestinian, Arab or Middle Eastern citizens, who die every day, assassinated by their Saudi or fundamentalist right- or left-wing regimes, assassinated by the firm, historic alliance of Sheikhs and Middle Eastern rulers, who are allied with the great oil multinationals and with you, the more or less communist left; in the face of the situation of the Kurds, which is not just a Turkish problem but also an Iraqi problem and the problem of others as well; in the face of the everyday lives of the Saudi and Palestinian men and women, you are only concerned with them if Israel is involved, and it may have done them some serious damage.
lives	lives_nou	People may have to risk their lives in Kosovo, but that is the price of freedom at the moment.
lives	lives_nou	The minorities also include refugees from Tibet, who have been obliged to leave their homeland in fear of their lives, and who pass through Nepal on their way to India.
lives	lives_nou	They take terrible risks with their lives and the lives of their children in order to escape persecution or penury.
lives	lives_nou	We will always need your support for a sustained peace process, and a support for the peace camps that lit the candles for all those who lost their lives in the ignorant battle.
lives	lives_nou	More people must work for a longer portion of their lives, given the way we are living at present.
lives	lives_nou	When we legislate, we create changes that will have a direct impact on the lives of 500 million people in the years to come, while for own-initiative reports this transfer takes much longer and is much smaller.
lives	lives_nou	We have one common mission: we need to do all we can to protect the lives of innocent citizens, including women and children, when no one else can.
lives	lives_nou	So that one can wonder whether the very idea of a single currency, the merits of which have been so vaunted to us to make tourists' lives easier, is not already at least outmoded from this point of view.
lives	lives_nou	People have a right to keep details of their lives confidential, but authorities have not only a right, but a duty, to safeguard the lives of their peoples.
lives	lives_nou	As far as possible, our electors should be allowed to get on with their lives, but we as politicians cannot rest while terrorism lives.
lives	lives_nou	Secondly, we have a bolder use of 'non-standard' forms of employment, which particularly enable young people preparing to launch themselves into their working lives both to obtain practical skills and to cover the costs of their vocational education.
lives	lives_nou	That affects their lives and the lives of their families and it has a very significant medical, social and economic cost.
lives	lives_nou	Speaking out in order to save lives and to ensure that the free will of the people of East Timor is respected.
lives	lives_nou	It is destroying lives and livelihoods.
lives	lives_nou	All of us must now do our utmost to make sure that orphan or abandoned children do not have to grow up in children's homes and other institutions, but in families where they will receive the affection that can carry them right through to their adult lives, so that they will become healthy, rather than damaged adults.
lives	lives_nou	If terrorists were to start biological attacks across Europe, many lives would be at risk and our lifestyle could change dramatically.
lives	lives_nou	The introduction of the electronic stability programme for passenger cars and for commercial vehicles, in particular, can save almost 3 000 lives a year and prevent serious injuries for 25 000 people.
lives	lives_nou	Despite the gravity of the losses, a thousand lives were saved by more than a thousand international search and rescue teams, and this Parliament should join with the head of the UN team in Bam who has described it as the best disaster response he has seen in 20 years.
lives	lives_nou	Madam President, Commissioner, it is not possible to put a price on the human lives lost in disasters.
lives	lives_nou	However, it is a question here of protecting lives.
lives	lives_nou	Thousands upon thousands of human lives are in danger at the moment, and only international solidarity can save them.
lives	lives_nou	Naturally we deeply regret the loss of many lives and the displacement of nearly 40,000 people from their homes as a result of military activity in the Caucasus region.
lives	lives_nou	The 2000 human lives that were lost through the tragedies of the Herald of Free Enterprise , the Scandinavian Star and the Estonia should be sufficient to mobilise all the European institutions and transport companies to do everything in their power to improve safety on these boats, which are unavoidable for many travellers.
lives	lives_nou	This assessment and standard-setting framework must be sufficiently flexible so that it can be adapted to changing technologies, which, as well as making our lives easier, can also become a deadly weapon when in the hands of terrorists.
lives	lives_nou	In that instance, saving the fish seems to have been more important than saving the lives of those desperate people: they were not taken on board the fishing vessel that came across them.
lives	lives_nou	Dozens of human lives were lost, hundreds of individuals were injured, thousands of animals were killed, whole villages were burned to the ground and thousands of acres of forests were annihilated.
lives	lives_nou	Barefoot children lack shoes to climb over the rubble of their former homes, and lives have been destroyed.
lives	lives_nou	Russian menace lives, and has already penetrated our everyday consciousness, not only through energy prices but also in the image of columns of tanks filing into Georgia.
lives	lives_nou	The bacterium costs lives, too many lives.
lives	lives_nou	I agree that we need to be more aware of how we use resources in our daily lives and to research new technologies.
lives	lives_nou	These evil men who toy with and destroy the lives of adults and children alike, who pay no respect to human rights, must be brought to book and the full rigour of the law brought to bear on them. Their ill-gotten gains must be frozen.
lives	lives_nou	Perhaps it would be possible to save more lives if the rescuers could reach the affected area, but they are prevented by objective difficulties, as well as due to a shortage of adequate equipment.
lives	lives_nou	Mr President, I would join my voice to those who have talked about the tragedy of Dover and the young lives cut short there, but I also want to add my revulsion at the attitude of many people: well, what do you expect, if you take these risks you have got to expect that you might die.
lives	lives_nou	Effective investments in disaster prevention will help to save lives, limit damages and, ultimately, save money.
lives	lives_nou	We also need to assess which strategies are capable of saving human lives; in our view, for instance, examples of this are the controlled administration of drugs and, more generally, the decriminalization of drug use.
lives	lives_nou	One of the great successes of our Union has been this right to move freely, now enjoyed by millions of citizens in their studies, in their working lives, in retirement.
lives	lives_nou	Standardization of safety measures both in the siting and the equipment of camp-sites could save lives, and I was encouraged by your positive response yesterday.
lives	lives_nou	An authenticated telephone call to CNN and the other broadcast networks could have saved thousands of lives in Sri Lanka, Somalia and Thailand.
lives	lives_nou	Our inaction will cost lives.
lives	lives_nou	Secondly, they wish to rebuild through their own efforts the lives and natural resources that have been destroyed.
lives	lives_nou	However, because it is topical and because human lives are at stake, I feel obliged to call your attention to it.
lives	lives_nou	How many lives could have been saved!
lives	lives_nou	Many lives are depending on these actions.
lives	lives_nou	This matter is relevant to us obviously because of the horrific tragedy involving the loss of these young lives, but also because we have dealt with the use of seatbelts in public transport many times in this House with, I have to say, only limited success.
lives	lives_nou	It is fitting that we express today our solidarity with the victims of that accident and that we recognise the serious impact that it had on so many lives.
lives	lives_nou	It will make it possible for lives to be saved and for seriously injured people to obtain medical care more quickly, and this in accordance with the principle of the ‘golden hour’ whereby anyone who receives medical care within an hour has a much greater chance of surviving as well as of his or her injuries being less severe.
lives	lives_nou	We are dealing with lives here and human lives must always be protected.
lives	lives_nou	Safety at sea is an aim in itself, I would say it justifies itself, and it is the duty of us all to ensure the safety of shipping to save both lives and property.
lives	lives_nou	The road to rebuilding these lives is long and needs support.
lives	lives_nou	Secure supplies of blood products save lives and must therefore be given absolute priority.
lives	lives_nou	The tragedy of the lost lives has touched us in Parliament too in personal and direct ways.
lives	lives_nou	The best way of reducing population growth is to save the lives of youngsters, so that people do not feel the need to have bigger families.
misuse	misuse_nou	Nevertheless, direct marketing can involve a misuse of databases and the soliciting of unwilling recipients.
misuse	misuse_nou	Abuse of notation should be contrasted with misuse of notation, which should be avoided.
misuse	misuse_nou	An issue in the election were allegations that there had been misuse of the procedure for allocating council housing.
misuse	misuse_nou	"Firefighter Glen Jeffs indicated that the warrants referenced ""misuse of funds."""
misuse	misuse_nou	Cannabis had been a class B substance under the Misuse of Drugs Act 1971.
misuse	misuse_nou	EDS accused CA of breach of contract, including misuse of copyright and violations of anti-trust laws.
misuse	misuse_nou	It is controlled in the UK by the Misuse of Drugs Act 1971.
misuse	misuse_nou	Nawaz and Shahbaz Sharif were accused of misuse of authority and of wealth accumulation beyond their means.
misuse	misuse_nou	The Act removed the statutory requirement for the Advisory Council on the Misuse of Drugs to include scientists.
misuse	misuse_nou	Its most likely use is for the cybercriminals to lease out portions of the network for misuse.
misuse	misuse_nou	These figures do not include the crime and social problems associated with alcohol misuse.
misuse	misuse_nou	As a governor he tried his best to fight corruption and misuse of public funds.
misuse	misuse_nou	Dakta Green is involved in several ongoing court cases for cannabis offences under the Misuse of Drugs Act 1975.
misuse	misuse_nou	Following the 2013 Singapore cyberattacks, the Computer Misuse Act was renamed to Computer Misuse and Cybersecurity Act.
misuse	misuse_nou	Following the resignation of President Richard Nixon, there were several investigations of suspected misuse of FBI, CIA and NSA facilities.
misuse	misuse_nou	He also denied authorizing any misuse of customer funds.
misuse	misuse_nou	There was widespread criticism of the misuse of Emergency powers.
misuse	misuse_nou	Her social pretensions are rendered all the more comical by her frequent misunderstandings, misuse of common idioms and atrocious spelling.
misuse	misuse_nou	Through their frequent misuse, words that should convey real value are emptied of meaning.
misuse	misuse_nou	To prevent misuse of their names in this way, some legitimate academic institutions have registered .ac domains.
misuse	misuse_nou	In 2015 however, case reports of extremely high-dose loperamide resulting in opioid misuse were published.
misuse	misuse_nou	This was again criticized in both the press and parliament for the alleged misuse of funds supposedly earmarked for healthcare.
misuse	misuse_nou	The European Commission accused E.ON of the misuse of markets in February 2008.
misuse	misuse_nou	While generally stimulant medications do not seem to worsen substance misuse, they are known to be abused in some cases.
misuse	misuse_nou	"Import ban on psychoactive drug, UK Home Office""The Misuse of Drugs Act 1971 (Amendment) Order 2012"" (PDF)."
misuse	misuse_nou	This has led to complaints (for the last 50 years) that statistical significance testing is a misuse of statistics.
misuse	misuse_nou	Pesticide misuse can also endanger wildlife and other environmental resources.
misuse	misuse_nou	When the 2016 season of the anime season started, Gintoki parodied a Japanese politician crying for misuse of fundings.
misuse	misuse_nou	Islam has instructed its followers to maintain decency in speech, and misuse of tongue has been admonished.
misuse	misuse_nou	It is suggested to use a repository of reusable misuse cases as a support in this 5-step process.
misuse	misuse_nou	To avoid misuse of official position or information.
misuse	misuse_nou	The officer says he wanted them to learn a lesson about the misuse of prop guns.
misuse	misuse_nou	Alcohol misuse costs the United Kingdom's National Health Service £3 billion per year.
misuse	misuse_nou	Sri Lankan elections have a history of violence, misuse of state resources, and other violations of election laws.
misuse	misuse_nou	It retained the powers given to SEBI in the ordinance, but also introduced safeguards against misuse.
misuse	misuse_nou	However, after Highfather's misuse of the Life Equation, they are fully resurrected.
misuse	misuse_nou	The substance could also be considered illegal in the UK under the Misuse of Drugs Act 1971.
misuse	misuse_nou	Short-sighted misuse of that power can ruin everything.
misuse	misuse_nou	He was sentenced to 31 years 10 months 15 days imprisonment for misuse of weapons restricted to the Army.
misuse	misuse_nou	One night the real Chad arrives after learning about Sid's misuse of the device.
misuse	misuse_nou	Proponents of the patent misuse defense suggest it could be a defense against litigation brought by patent trolls.
misuse	misuse_nou	In 2013 he was dismissed by the university on grounds of refusal to teach and misuse of university resources.
misuse	misuse_nou	He strongly opposed direct democracy, however, particularly the use (or misuse) of referendums, as leading to totalitarianism.
misuse	misuse_nou	"This rule is known as the ""purging"" doctrine in patent misuse law."
misuse	misuse_nou	Penalties for misuse of emergency door-opening handles are similar to those for stop-valve misuse.
misuse	misuse_nou	"Sukanya Verma of Rediff.com appreciated the film for bringing ""attention to the misuse and commercialisation of religion""."
misuse	misuse_nou	The season focuses on Chad's misuse of Jeremy and Maggie's attempts to ally with Jeremy.
misuse	misuse_nou	In 2010, the Federal Circuit ruled, however, that similar conduct is not misuse.
misuse	misuse_nou	He did however, receive a four-day ban from the racecourse stewards for the misuse of his whip.
misuse	misuse_nou	Scandals ranging from illegal land sale/grabbing to funds misuse.
misuse	misuse_nou	In theory, misuse detection assumes that abnormal behaviour has a simple-to-define model.
misuse	misuse_nou	There have also been works that describe the possible misuse of Wikipedia.
misuse	misuse_nou	Its misuse continued after the breakup of Yugoslavia when it served as a night club and gaming house.
misuse	misuse_nou	Efforts to prevent suicide include limiting access to firearms, treating mental illness and drug misuse, and improving economic circumstances.
misuse	misuse_nou	Joseph Daul was under investigation for misuse of public funds in France.
misuse	misuse_nou	Having ADHD makes it more likely that an individual will initiate substance misuse at a younger age than their peers.
misuse	misuse_nou	One of the hallmarks of problematic benzodiazepine drug misuse is escalation of dose.
misuse	misuse_nou	He has opposed the misuse of funds for urban revitalization to instead destroy viable buildings.
misuse	misuse_nou	Often both the alcohol misuse and psychological problems need to be treated at the same time.
misuse	misuse_nou	This is not necessarily contradictory, as they include incompetent operation under equipment failure and specify overlap between malfunction and misuse.
misuse	misuse_nou	Due to the nature of quad charts as relatively short documents, there are opportunities for misuse.
misuse	misuse_nou	Misuse of an administrator's privileges can also be easily appealed.
misuse	misuse_nou	Etizolam is controlled in Denmark under the Danish Misuse of Drugs Act.
misuse	misuse_nou	Last year, he continued to detail the F.B.I.'s widespread misuse since 2001 of 'exigent letters'.
misuse	misuse_nou	"And that is not patent misuse under any court's definition of the term."""
misuse	misuse_nou	The misuse of arms is a criminal offence in Scotland, and treated as tax evasion.
misuse	misuse_nou	These are expensive and susceptible to failure, improper configuration and misuse.
misuse	misuse_nou	Matsui supports firearms manufacturers being held responsible for product misuse cases and lawsuits.
misuse	misuse_nou	Due to misuse of the weapon, Roxalana forced fourteen-year-old nephew Frank Gates to further fire at her husband.
misuse	misuse_nou	NASPER is designed to protect patients and physicians from the harmful effects of controlled substances through their misuse and abuse.
misuse	misuse_nou	Denis McQuail also believes new media needs regulations to avoid misuse of monopoly power.
misuse	misuse_nou	In 2002 the UN GA adopted a second resolution on the criminal misuse of information technology.
misuse	misuse_nou	The Court also rejected the possibility of preemption due to Sherman Act violations stemming from misuse of the statute.
misuse	misuse_vrb	Legislative Council Chairman Jasper Tsang Yok-sing disagreed that the police were excessively violent, saying they would not misuse pepper spray.
misuse	misuse_vrb	"In 2006/2007, a group of Austrian researchers observed a tendency to misuse the Google engine as a ""reality interface""."
misuse	misuse_vrb	I'm a religious person and I will fight those who misuse His name.
misuse	misuse_vrb	They usually abandon the house if their gifts are called payments, or if the owners of the house misuse them.
misuse	misuse_vrb	Children who are often forgotten, such as young carers, traveller children or children whose parents misuse alcohol or other drugs.
misuse	misuse_vrb	While I have no wish to misuse this occasion, I shall use it to say that our group, which has emerged strengthened from the election, intends to carry on working constructively in this House.
misuse	misuse_vrb	The Flemish Government has always refused to sign this agreement - with good reason - since French-speaking Belgians who have moved to Flanders want to misuse it in order to have French recognised as an official language in Flanders. This is in conflict with language legislation that has been established with great difficulty and the principle of territoriality in Belgium.
misuse	misuse_vrb	However, interested parties in this House must not be allowed to misuse the regulation on novel foods for electioneering purposes.
misuse	misuse_vrb	It is encouraging that the cause of the environment is gaining ground in all the EU institutions, but we must take care not to misuse this good cause by introducing unnecessary or bureaucratic rules without appreciating the possible consequences.
perfect	perfect_adj	Through lack of financial support, they could not make it technically perfect and their prototype sank during the first test.
perfect	perfect_adj	The Fayetteville Guard won a perfect season in 2007 in the NIFL.
perfect	perfect_adj	Perfect fluids are idealized models in which these possibilities are neglected.
perfect	perfect_adj	"The title character, Little Bill, goes to a musical instrument store with his dad to find his ""perfect instrument""."
perfect	perfect_adj	These sales are an opportunity to get near perfect merchandise at a fraction of the price.
perfect	perfect_adj	In 1966, he led the National League with a perfect 1.000 fielding average as pitcher.
perfect	perfect_adj	He wrote:Imagine a society of saints, a perfect cloister of exemplary individuals.
perfect	perfect_adj	According to Tarzan creator Edgar Rice Burroughs he was the perfect portrayal of Tarzan.
perfect	perfect_adj	It has one direction of perfect cleavage and exhibits conchoidal fracture.
perfect	perfect_adj	Here, Infiltration beat Fuudo, delivering three perfect rounds.
perfect	perfect_adj	There are also a small number of off-axis unobstructed all-reflecting anastigmats which give optically perfect images.
perfect	perfect_adj	In front of a crowd of more than 63,000 at Shea Stadium, the New York Jets spoiled Oakland's perfect season.
perfect	perfect_adj	The lens is said to be able to focus sunlight although the focus is far from perfect.
perfect	perfect_adj	The oryx were the perfect candidates for the condition of the park.
perfect	perfect_adj	What followed was a perfect, octaves lower, performance of that part.
perfect	perfect_adj	"The song ""Perfect Timing"" pays homage to Dashboard Confessional and their song ""As Lovers Go""."
perfect	perfect_adj	But Ace's life is not as perfect as everyone thinks.
perfect	perfect_adj	Bilguun Ariunbaatar received his second perfect score for the Tango.
perfect	perfect_adj	Each of these perfect polyhedra would be in turn composed of triangular faces the 30-60-90 and the 45-45-90 triangles.
perfect	perfect_adj	14 of these students received a perfect score of 45, which fewer than 0.01% of IB Diploma students receive.
perfect	perfect_adj	"He told tales with perfect aplomb and in complete paragraphs."""
perfect	perfect_adj	"PlaysToSee.com gave the musical a negative review, writing, ""However, the show's lushly romantic score scans, rhymes, and is metrically perfect."
perfect	perfect_adj	It is transparent to translucent with perfect cleavage.
perfect	perfect_adj	"There was, however, no consensus among the Greeks as to which numbers were ""perfect"" or why."
perfect	perfect_adj	"The report explained, the Secret Service ""bought their own degree for a perfect terrorist candidate, although theirs was fictional."""
perfect	perfect_adj	Chandramathi thinks Lekha will be the perfect wife for her husband and a good mother for her children.
perfect	perfect_adj	"Discworld, an animated ""point-and-click"" adventure game made by Teeny Weeny Games and Perfect 10 Productions in 1995."
perfect	perfect_adj	Perfect World has released a self-titled album that was released in 2003 on the Frontiers Records label.
perfect	perfect_adj	"In conditions described as ""perfect"", Cambridge took an early lead, out-rating Oxford."
perfect	perfect_adj	Marie Antoinette would stroll around her perfect world in simple shepherdess garb with her children, part of an idealized Nature.
perfect	perfect_adj	"In addition, Young pitched three no-hitters, including the third perfect game in baseball history, first in baseball's ""modern era""."
perfect	perfect_adj	Each problem was worth 20 points, for a perfect score of 100.
perfect	perfect_adj	Verbal aspect marks whether an action is completed (perfect), a completed whole (perfective), or not yet completed (imperfective).
perfect	perfect_adj	Bulgaria joined the European Union in 2007, its compliance with human rights norms, however, is far from perfect.
perfect	perfect_adj	The Extended Line was perfect for the final assault, but it was vulnerable if fired upon from the flank.
perfect	perfect_adj	"In 1986, he co-wrote ""Closest Thing To Perfect"", the title track for the John Travolta, Jamie Lee Curtis movie Perfect."
perfect	perfect_adj	Thanks to Marc's suggestion, they find the perfect surrogate they can control and who is desperately looking for money; Christina.
perfect	perfect_adj	Strength Through Vengeance is third full-length album by Canadian heavy metal band, A Perfect Murder.
perfect	perfect_adj	Nowitzki's performance included an NBA-record for consecutive free throws in a game; he was a perfect 24-for-24 from the line.
perfect	perfect_adj	Glenn Capacio hit a perfect 6-of-6 from the three-point line and scored 24 points.
perfect	perfect_adj	Mooking has developed a culinary philosophy built on perfect execution of globally inspired culinary traditions.
perfect	perfect_adj	"It is a praise of the good wife, a definition of a perfect wife or ""ideal woman"" in Judaism."
perfect	perfect_adj	The perfect and the augmented unison are also known as perfect and augmented prime.
perfect	perfect_adj	At the Games on August 14, Watley went a perfect 4/4 with a double and triple vs.
perfect	perfect_adj	They feel that the act of restoring and making perfect may symbolically represent the mission of the disciples.
perfect	perfect_adj	Urth requests a perfect bell as his fee.
perfect	perfect_adj	"While it's not perfect, 2K9's certainly headed toward another title run."""
perfect	perfect_adj	After two time-limit draws, Mr. Perfect defeated Doink in their third match.
perfect	perfect_adj	The three evangelical counsels or counsels of perfection in Christianity are chastity, poverty (or perfect charity), and obedience.
perfect	perfect_adj	Alternative/indie rock bands the Perfect Name and Northside both hail from Moston.
perfect	perfect_adj	The 24-year-old Duremdes became a perfect replacement for Cariaso and a perfect running mate for Lastimosa and Abarrientos.
perfect	perfect_adj	Although he has a perfect track record, Cuong's conscience is troubled by the sea of Vietnamese blood he has spilled.
perfect	perfect_adj	"Hellboy's Doug Jones portrayed the new alien introduced at the end of the season two finale, ""A More Perfect Union""."
perfect	perfect_adj	"Esquire contributor Matt Miller praised it as ""perfect"" for having ""Beautiful, sweeping shots of Brazil that are HD AF""."
perfect	perfect_adj	"Bradley Wete from Entertainment Weekly agreed, further commenting that Lopez is at ""her perfect pitch."
perfect	perfect_adj	The other essential elements of a scholar garden were plants, trees, and rocks, all carefully composed into small perfect landscapes.
perfect	perfect_adj	Rehtmeyer, Inc., becomes Mazza's agent and represents The Perfect Present to publishers.
perfect	perfect_adj	The perfect indicates that an action is complete.
perfect	perfect_adj	The 1960s proved a golden period for Mohun Bagan and it concluded in perfect fashion for the Mariners.
perfect	perfect_adj	With the pressure relieved, Howard makes the final strike for a perfect game.
perfect	perfect_adj	The past participle is needed to form the Present Perfect.
perfect	perfect_adj	"He said that ""Art is the representation of human beauty, ideally perfect in design, graceful and noble in attitude."""
perfect	perfect_adj	The Perfect Crime is the eighth studio album by Australian rock band Cold Chisel.
perfect	perfect_adj	This theoretically perfect magnetometer is now functional and so can begin to make measurements.
perfect	perfect_adj	As far as year-round climate, it's perfect, but there's no real change.
perfect	perfect_adj	"He wrote: ""The song is a perfect synthesis of correct energy quotient, with right amount of voice balance."
perfect	perfect_adj	The perfect flowers are white to pink, and bear round, fleshy or mealy, bright red to pink fruits called drupes.
perfect	perfect_adj	"On 22 January 2007, a mashup made of ""Perfect"" and Mason's ""Exceeder"", called Perfect (Exceeder) was released."
perfect	perfect_adj	She is the perfect model of nineteenth-century womanhood.
perfect	perfect_adj	In that respect, Jessica finds Elizabeth and Todd perfect for each other.
perfect	perfect_adj	These teams play B-level teams and other house teams and are perfect for developing skater skills.
perfect	perfect_adj	Emotive (stylized as eMOTIVe) is the third album by American rock supergroup A Perfect Circle.
perfect	perfect_adj	"Fairground Attraction's song ""Perfect"" was used for an advertisement on TV."
perfect	perfect_adj	Now the only condition under which cost of production will regulate value is perfect competition.
