homograph	wordid	sentence
misuse	misuse_nou	In 2015 however, case reports of extremely high-dose loperamide resulting in opioid misuse were published.
misuse	misuse_nou	This was again criticized in both the press and parliament for the alleged misuse of funds supposedly earmarked for healthcare.
misuse	misuse_nou	The European Commission accused E.ON of the misuse of markets in February 2008.
misuse	misuse_nou	While generally stimulant medications do not seem to worsen substance misuse, they are known to be abused in some cases.
misuse	misuse_nou	"Import ban on psychoactive drug, UK Home Office""The Misuse of Drugs Act 1971 (Amendment) Order 2012"" (PDF)."
misuse	misuse_nou	This has led to complaints (for the last 50 years) that statistical significance testing is a misuse of statistics.
misuse	misuse_nou	Pesticide misuse can also endanger wildlife and other environmental resources.
misuse	misuse_nou	When the 2016 season of the anime season started, Gintoki parodied a Japanese politician crying for misuse of fundings.
misuse	misuse_nou	Islam has instructed its followers to maintain decency in speech, and misuse of tongue has been admonished.
misuse	misuse_nou	It is suggested to use a repository of reusable misuse cases as a support in this 5-step process.
misuse	misuse_nou	To avoid misuse of official position or information.
misuse	misuse_nou	The officer says he wanted them to learn a lesson about the misuse of prop guns.
misuse	misuse_nou	Alcohol misuse costs the United Kingdom's National Health Service £3 billion per year.
misuse	misuse_nou	Sri Lankan elections have a history of violence, misuse of state resources, and other violations of election laws.
misuse	misuse_nou	It retained the powers given to SEBI in the ordinance, but also introduced safeguards against misuse.
misuse	misuse_nou	However, after Highfather's misuse of the Life Equation, they are fully resurrected.
misuse	misuse_nou	The substance could also be considered illegal in the UK under the Misuse of Drugs Act 1971.
misuse	misuse_nou	Short-sighted misuse of that power can ruin everything.
misuse	misuse_nou	He was sentenced to 31 years 10 months 15 days imprisonment for misuse of weapons restricted to the Army.
misuse	misuse_nou	One night the real Chad arrives after learning about Sid's misuse of the device.
misuse	misuse_nou	Proponents of the patent misuse defense suggest it could be a defense against litigation brought by patent trolls.
misuse	misuse_nou	In 2013 he was dismissed by the university on grounds of refusal to teach and misuse of university resources.
misuse	misuse_nou	He strongly opposed direct democracy, however, particularly the use (or misuse) of referendums, as leading to totalitarianism.
misuse	misuse_nou	"This rule is known as the ""purging"" doctrine in patent misuse law."
misuse	misuse_nou	Penalties for misuse of emergency door-opening handles are similar to those for stop-valve misuse.
misuse	misuse_nou	"Sukanya Verma of Rediff.com appreciated the film for bringing ""attention to the misuse and commercialisation of religion""."
misuse	misuse_nou	The season focuses on Chad's misuse of Jeremy and Maggie's attempts to ally with Jeremy.
misuse	misuse_nou	In 2010, the Federal Circuit ruled, however, that similar conduct is not misuse.
misuse	misuse_nou	He did however, receive a four-day ban from the racecourse stewards for the misuse of his whip.
misuse	misuse_nou	Scandals ranging from illegal land sale/grabbing to funds misuse.
misuse	misuse_nou	In theory, misuse detection assumes that abnormal behaviour has a simple-to-define model.
misuse	misuse_nou	There have also been works that describe the possible misuse of Wikipedia.
misuse	misuse_nou	Its misuse continued after the breakup of Yugoslavia when it served as a night club and gaming house.
misuse	misuse_nou	Efforts to prevent suicide include limiting access to firearms, treating mental illness and drug misuse, and improving economic circumstances.
misuse	misuse_nou	Joseph Daul was under investigation for misuse of public funds in France.
misuse	misuse_nou	Having ADHD makes it more likely that an individual will initiate substance misuse at a younger age than their peers.
misuse	misuse_nou	One of the hallmarks of problematic benzodiazepine drug misuse is escalation of dose.
misuse	misuse_nou	He has opposed the misuse of funds for urban revitalization to instead destroy viable buildings.
misuse	misuse_nou	Often both the alcohol misuse and psychological problems need to be treated at the same time.
misuse	misuse_nou	This is not necessarily contradictory, as they include incompetent operation under equipment failure and specify overlap between malfunction and misuse.
misuse	misuse_nou	Due to the nature of quad charts as relatively short documents, there are opportunities for misuse.
misuse	misuse_nou	Misuse of an administrator's privileges can also be easily appealed.
misuse	misuse_nou	Etizolam is controlled in Denmark under the Danish Misuse of Drugs Act.
misuse	misuse_nou	Last year, he continued to detail the F.B.I.'s widespread misuse since 2001 of 'exigent letters'.
misuse	misuse_nou	"And that is not patent misuse under any court's definition of the term."""
misuse	misuse_nou	The misuse of arms is a criminal offence in Scotland, and treated as tax evasion.
misuse	misuse_nou	These are expensive and susceptible to failure, improper configuration and misuse.
misuse	misuse_nou	Matsui supports firearms manufacturers being held responsible for product misuse cases and lawsuits.
misuse	misuse_nou	Due to misuse of the weapon, Roxalana forced fourteen-year-old nephew Frank Gates to further fire at her husband.
misuse	misuse_nou	NASPER is designed to protect patients and physicians from the harmful effects of controlled substances through their misuse and abuse.
misuse	misuse_nou	Denis McQuail also believes new media needs regulations to avoid misuse of monopoly power.
misuse	misuse_nou	In 2002 the UN GA adopted a second resolution on the criminal misuse of information technology.
misuse	misuse_nou	The Court also rejected the possibility of preemption due to Sherman Act violations stemming from misuse of the statute.
misuse	misuse_vrb	Legislative Council Chairman Jasper Tsang Yok-sing disagreed that the police were excessively violent, saying they would not misuse pepper spray.
misuse	misuse_vrb	"In 2006/2007, a group of Austrian researchers observed a tendency to misuse the Google engine as a ""reality interface""."
misuse	misuse_vrb	I'm a religious person and I will fight those who misuse His name.
misuse	misuse_vrb	They usually abandon the house if their gifts are called payments, or if the owners of the house misuse them.
misuse	misuse_vrb	Children who are often forgotten, such as young carers, traveller children or children whose parents misuse alcohol or other drugs.
misuse	misuse_vrb	They sometimes  misuse their license or whatever you know
perfect	perfect_adj	Through lack of financial support, they could not make it technically perfect and their prototype sank during the first test.
perfect	perfect_adj	The Fayetteville Guard won a perfect season in 2007 in the NIFL.
perfect	perfect_adj	Perfect fluids are idealized models in which these possibilities are neglected.
perfect	perfect_adj	"The title character, Little Bill, goes to a musical instrument store with his dad to find his ""perfect instrument""."
perfect	perfect_adj	These sales are an opportunity to get near perfect merchandise at a fraction of the price.
perfect	perfect_adj	In 1966, he led the National League with a perfect 1.000 fielding average as pitcher.
perfect	perfect_adj	He wrote:Imagine a society of saints, a perfect cloister of exemplary individuals.
perfect	perfect_adj	According to Tarzan creator Edgar Rice Burroughs he was the perfect portrayal of Tarzan.
perfect	perfect_adj	It has one direction of perfect cleavage and exhibits conchoidal fracture.
perfect	perfect_adj	Here, Infiltration beat Fuudo, delivering three perfect rounds.
perfect	perfect_adj	There are also a small number of off-axis unobstructed all-reflecting anastigmats which give optically perfect images.
perfect	perfect_adj	In front of a crowd of more than 63,000 at Shea Stadium, the New York Jets spoiled Oakland's perfect season.
perfect	perfect_adj	The lens is said to be able to focus sunlight although the focus is far from perfect.
perfect	perfect_adj	The oryx were the perfect candidates for the condition of the park.
perfect	perfect_adj	What followed was a perfect, octaves lower, performance of that part.
perfect	perfect_adj	"The song ""Perfect Timing"" pays homage to Dashboard Confessional and their song ""As Lovers Go""."
perfect	perfect_adj	But Ace's life is not as perfect as everyone thinks.
perfect	perfect_adj	Bilguun Ariunbaatar received his second perfect score for the Tango.
perfect	perfect_adj	Each of these perfect polyhedra would be in turn composed of triangular faces the 30-60-90 and the 45-45-90 triangles.
perfect	perfect_adj	14 of these students received a perfect score of 45, which fewer than 0.01% of IB Diploma students receive.
perfect	perfect_adj	"He told tales with perfect aplomb and in complete paragraphs."""
perfect	perfect_adj	"PlaysToSee.com gave the musical a negative review, writing, ""However, the show's lushly romantic score scans, rhymes, and is metrically perfect."
perfect	perfect_adj	It is transparent to translucent with perfect cleavage.
perfect	perfect_adj	"There was, however, no consensus among the Greeks as to which numbers were ""perfect"" or why."
perfect	perfect_adj	"The report explained, the Secret Service ""bought their own degree for a perfect terrorist candidate, although theirs was fictional."""
perfect	perfect_adj	Chandramathi thinks Lekha will be the perfect wife for her husband and a good mother for her children.
perfect	perfect_adj	"Discworld, an animated ""point-and-click"" adventure game made by Teeny Weeny Games and Perfect 10 Productions in 1995."
perfect	perfect_adj	Perfect World has released a self-titled album that was released in 2003 on the Frontiers Records label.
perfect	perfect_adj	"In conditions described as ""perfect"", Cambridge took an early lead, out-rating Oxford."
perfect	perfect_adj	Marie Antoinette would stroll around her perfect world in simple shepherdess garb with her children, part of an idealized Nature.
perfect	perfect_adj	"In addition, Young pitched three no-hitters, including the third perfect game in baseball history, first in baseball's ""modern era""."
perfect	perfect_adj	Each problem was worth 20 points, for a perfect score of 100.
perfect	perfect_adj	Verbal aspect marks whether an action is completed (perfect), a completed whole (perfective), or not yet completed (imperfective).
perfect	perfect_adj	Bulgaria joined the European Union in 2007, its compliance with human rights norms, however, is far from perfect.
perfect	perfect_adj	The Extended Line was perfect for the final assault, but it was vulnerable if fired upon from the flank.
perfect	perfect_adj	"In 1986, he co-wrote ""Closest Thing To Perfect"", the title track for the John Travolta, Jamie Lee Curtis movie Perfect."
perfect	perfect_adj	Thanks to Marc's suggestion, they find the perfect surrogate they can control and who is desperately looking for money; Christina.
perfect	perfect_adj	Strength Through Vengeance is third full-length album by Canadian heavy metal band, A Perfect Murder.
perfect	perfect_adj	Nowitzki's performance included an NBA-record for consecutive free throws in a game; he was a perfect 24-for-24 from the line.
perfect	perfect_adj	Glenn Capacio hit a perfect 6-of-6 from the three-point line and scored 24 points.
perfect	perfect_adj	Mooking has developed a culinary philosophy built on perfect execution of globally inspired culinary traditions.
perfect	perfect_adj	"It is a praise of the good wife, a definition of a perfect wife or ""ideal woman"" in Judaism."
perfect	perfect_adj	The perfect and the augmented unison are also known as perfect and augmented prime.
perfect	perfect_adj	At the Games on August 14, Watley went a perfect 4/4 with a double and triple vs.
perfect	perfect_adj	They feel that the act of restoring and making perfect may symbolically represent the mission of the disciples.
perfect	perfect_adj	Urth requests a perfect bell as his fee.
perfect	perfect_adj	"While it's not perfect, 2K9's certainly headed toward another title run."""
perfect	perfect_adj	After two time-limit draws, Mr. Perfect defeated Doink in their third match.
perfect	perfect_adj	The three evangelical counsels or counsels of perfection in Christianity are chastity, poverty (or perfect charity), and obedience.
perfect	perfect_adj	Alternative/indie rock bands the Perfect Name and Northside both hail from Moston.
perfect	perfect_adj	The 24-year-old Duremdes became a perfect replacement for Cariaso and a perfect running mate for Lastimosa and Abarrientos.
perfect	perfect_adj	Although he has a perfect track record, Cuong's conscience is troubled by the sea of Vietnamese blood he has spilled.
perfect	perfect_adj	"Hellboy's Doug Jones portrayed the new alien introduced at the end of the season two finale, ""A More Perfect Union""."
perfect	perfect_adj	"Esquire contributor Matt Miller praised it as ""perfect"" for having ""Beautiful, sweeping shots of Brazil that are HD AF""."
perfect	perfect_adj	"Bradley Wete from Entertainment Weekly agreed, further commenting that Lopez is at ""her perfect pitch."
perfect	perfect_adj	The other essential elements of a scholar garden were plants, trees, and rocks, all carefully composed into small perfect landscapes.
perfect	perfect_adj	Rehtmeyer, Inc., becomes Mazza's agent and represents The Perfect Present to publishers.
perfect	perfect_adj	The perfect indicates that an action is complete.
perfect	perfect_adj	The 1960s proved a golden period for Mohun Bagan and it concluded in perfect fashion for the Mariners.
perfect	perfect_adj	With the pressure relieved, Howard makes the final strike for a perfect game.
perfect	perfect_adj	The past participle is needed to form the Present Perfect.
perfect	perfect_adj	"He said that ""Art is the representation of human beauty, ideally perfect in design, graceful and noble in attitude."""
perfect	perfect_adj	The Perfect Crime is the eighth studio album by Australian rock band Cold Chisel.
perfect	perfect_adj	This theoretically perfect magnetometer is now functional and so can begin to make measurements.
perfect	perfect_adj	As far as year-round climate, it's perfect, but there's no real change.
perfect	perfect_adj	"He wrote: ""The song is a perfect synthesis of correct energy quotient, with right amount of voice balance."
perfect	perfect_adj	The perfect flowers are white to pink, and bear round, fleshy or mealy, bright red to pink fruits called drupes.
perfect	perfect_adj	"On 22 January 2007, a mashup made of ""Perfect"" and Mason's ""Exceeder"", called Perfect (Exceeder) was released."
perfect	perfect_adj	She is the perfect model of nineteenth-century womanhood.
perfect	perfect_adj	In that respect, Jessica finds Elizabeth and Todd perfect for each other.
perfect	perfect_adj	These teams play B-level teams and other house teams and are perfect for developing skater skills.
perfect	perfect_adj	Emotive (stylized as eMOTIVe) is the third album by American rock supergroup A Perfect Circle.
perfect	perfect_adj	"Fairground Attraction's song ""Perfect"" was used for an advertisement on TV."
perfect	perfect_adj	Now the only condition under which cost of production will regulate value is perfect competition.
perfect	perfect_adj	This reduplication or perfect-tense augment appears in every part of the verb, not in the indicative only.
perfect	perfect_adj	Thunder Perfect Mind is an album by the English group Nurse With Wound.
perfect	perfect_vrb	The group and Billy J Kramer then went to Hamburg to perfect their act.
perfect	perfect_vrb	In Sword Arts, students attempt to perfect their combat skills by dueling each other.
perfect	perfect_vrb	Since Reilly is the only stable clone, Jackal takes a sample of his blood to perfect his cloning technique.
perfect	perfect_vrb	Hester attributes his talent to his mentor, Deion Sanders, who Hester claims helped him perfect his return game.
perfect	perfect_adj	We use word perfect lotus
perfect	perfect_adj	Uh not that I really think that they were perfect ten twenty or thirty years ago
perfect	perfect_adj	I uh I found that uh it was a perfect combination from the standpoint of having vacations off at the same time
perfect	perfect_adj	Not everybody has a picture perfect body
perfect	perfect_adj	So many people need so many people go to the grocery store and stuff and get those boxes when you know these are perfect
perfect	perfect_adj	If it s a perfect shot go for it
perfect	perfect_adj	So that s perfect
perfect	perfect_adj	You you go out of your way to try real hard to make it perfect
perfect	perfect_adj	The lines in there were just perfect
perfect	perfect_adj	Oh that s a perfect age for 
perfect	perfect_adj	And they  just perfect
perfect	perfect_adj	Those are perfect boxes to put files in
perfect	perfect_adj	Well I guess like with uh Israel is a perfect example
perfect	perfect_adj	Um as I was sitting there I thought the weather s been perfect
perfect	perfect_adj	And uh I m holding out for city slickers for the two of us because uh we had friends that went to see that and said you know it s just perfect for our age group
perfect	perfect_adj	They do n't have that perfect look
perfect	perfect_adj	I mean the system is n't perfect
perfect	perfect_adj	Uh nothing is perfect
pervert	pervert_nou	She developed a temporary crush on Yamato which partially faded when a university student protected her from a pervert.
pervert	pervert_nou	"He said that ""I consider myself a pervert first and a homosexual second."""
pervert	pervert_nou	Anri mistakes Ren as a pervert assassin at first, and even knowing the truth she likes teasing him.
pervert	pervert_nou	He is a pervert, and seems to only show kindness to his sister.
pervert	pervert_nou	Ariadne realizes he is a good guy and he is not a pervert, so she begins a friendship with Carlos.
pervert	pervert_nou	The mothers soon start to worry, as the kids have totally disappeared and a pervert is roaming the streets.
pervert	pervert_nou	When Shinosuke asks who is who, they call him a pervert.
pervert	pervert_nou	The puppet mascot peddling Air New Zealand to the world is a sleazy pervert, say embarrassed airline staff.
pervert	pervert_nou	However, her dreams of confessing her love for Yuji are shattered, when Yuji returns as a huge pervert.
pervert	pervert_nou	Sakura faults Tsukumo for this design accusing him of being a pervert.
pervert	pervert_nou	"The ad became the foundation for a 1956 collage by Jess Collins called ""Lord Pervert,"" which mocks Whittaker Chambers."
pervert	pervert_nou	Thinking that he's a pervert, she reports him to the police and he gets arrested.
pervert	pervert_nou	He is portrayed as a pervert when his sister is around, who only appears in Please Twins!
pervert	pervert_nou	Andrew Goffman is an American actor, stand-up comic, and author/performer of the Off-Broadway one man show The Accidental Pervert.
pervert	pervert_nou	In the manga his personality comes across as a pervert with a sadistic streak.
pervert	pervert_nou	He went on to appear as the Pervert in the black-comedy film Observe and Report (2009), also directed by Hill.
pervert	pervert_nou	"She also testified that the reference to cracker referred to ""a pervert."""
pervert	pervert_nou	"From eye-witness reports about Presley, I would judge that he may possibly be a drug addict and a sexual pervert."""
pervert	pervert_nou	But something happens one day after he saves her from a pervert on the streets.
pervert	pervert_nou	In their next tutoring session, Ruby brands Colin a pervert and he slaps her.
pervert	pervert_nou	During the segment with Agee, Strasser also admitted that she had once been conned by a sexual pervert.
pervert	pervert_nou	"The police questioned more than 100 possible suspects, including ""every known pervert in town"", to no avail."
pervert	pervert_nou	"Accused of being a sexual pervert and corruptor of minors, he was called ""the libidinous bishop"", with a ""pornographic mouth""."
pervert	pervert_nou	"In addition, WBC called Pope Benedict XVI such epithets as ""The Godfather of Pedophiles"" and the ""Pervert Pope""."
pervert	pervert_nou	He is a gambler, pervert, and idiot, but also capable of ruling a country justly.
pervert	pervert_nou	Kevin Symons as Bill Dexhart, a Pawnee councilman who is a self described pervert.
pervert	pervert_nou	He is very racist, misogynistic, and a pervert.
pervert	pervert_nou	In the OVA, he is a pervert who sneaks in to the Women's dorm and bath.
pervert	pervert_nou	Anchovie Allcock, also known as Pizza Guy, is Germaine's stalker and a general pervert.
pervert	pervert_nou	Io, although ambitious, is scared to talk to girls in fear of them labeling him as a pervert.
pervert	pervert_nou	"According to the police, Satish appeared to be a ""mentally deranged sex pervert""."
pervert	pervert_nou	Unfortunately, Brenda walked in on him, and thought he was a pervert.
pervert	pervert_nou	Although my da's a surgeon, theirs a pervert.
pervert	pervert_nou	She is often called a 'pervert', or 'lesbian', or other nicknames they happen to give her.
pervert	pervert_nou	Jeff is frequently shown to be a pervert.
pervert	pervert_nou	After a few coincidences that make him look like a pervert, she also asks him for a battle for revenge.
pervert	pervert_nou	She mistakes him for a pervert at first, but later falls in love with him.
pervert	pervert_nou	The village head or Morol Moshai Harimohan babu (Soumitra CHatterjee) is a corrupted, power centric and pervert person.
pervert	pervert_nou	NB's still the helper robot it was originally designed for, but now it has the personality of a voyeuristic pervert.
pervert	pervert_nou	At first she hated him thinking he is a pervert because of an earlier misunderstanding.
pervert	pervert_nou	"Eileen attacks Gail after she brands Todd a ""two-timing, twisted, lying pervert""."
pervert	pervert_nou	Ox decides that Moon Boy is named after the Rabbit in the Moon, a notorious pervert.
pervert	pervert_nou	Word spreads that a pervert is molesting chickens in town.
pervert	pervert_nou	Xanthippe is a pervert, that is a heterosexual, in a society where homosexuality is normal.
pervert	pervert_nou	"Craig is a pervert; not all gays think alike""."
pervert	pervert_nou	"He is condescending, has ""meaty hands"" and is a pervert."
pervert	pervert_nou	Pervert Park is a 2014 documentary film directed by Swedish-Danish filmmaking couple Frida and Lasse Barkfors.
pervert	pervert_nou	He is looked down upon by most of the other students, especially the girls who consider him a pervert.
pervert	pervert_nou	Although a good fellow, he is also a big pervert.
pervert	pervert_nou	In order to move on to the afterlife, she wants to catch a pervert.
pervert	pervert_nou	He is described as being a major pervert.
pervert	pervert_nou	She is athletic and is often violent towards Haruki, calling him Baka-Eroki (stupid pervert).
pervert	pervert_nou	To many, the Black pervert is the most dangerous threat to the American ideal.
pervert	pervert_nou	He has been called pervert in many episodes.
pervert	pervert_nou	He is a great example of a hentai (pervert).
pervert	pervert_nou	Blowie tells Boar that he thinks something has happened to Pervert, but is ignored.
pervert	pervert_nou	His debut comedy album, Pervert, has appeared in the top 40 comedy albums on iTunes.
pervert	pervert_nou	"Falle later said, ""We were prey for every paedophile, pervert, pimp and drug dealer that was out there."""
pervert	pervert_nou	When Sigurth does sneak over to the girls' side, he meets Asuha again, who calls him a pervert.
pervert	pervert_nou	And though he is somewhat of a pervert, he is also chivalric.
pervert	pervert_nou	"After the war, a ""Pervert Elimination Campaign"" was initiated in Washington D.C. by the U.S. Park Police."
pervert	pervert_vrb	His wife pleaded guilty to attempting to pervert the course of justice and received a two-year suspended sentence.
pervert	pervert_vrb	On 15 May 2012, the Crown Prosecution Service (CPS) charged six individuals with conspiring to pervert the course of justice.
pervert	pervert_vrb	Sir Richard testified that he 'disliked their intercourse, because Mrs. Vaux tried to pervert his wife.'
pervert	pervert_vrb	This was the basis for his conviction for attempting to pervert the course of justice.
pervert	pervert_vrb	The creature continues to try to pervert Thomas's intent, but is rejected.
pervert	pervert_vrb	On 1 March 2017, a 26-year-old man was arrested on suspicion of attempting to pervert the course of justice.
pervert	pervert_vrb	In the writings, Proverbs 17:23 warns that a wicked person takes a gift to pervert the ways of justice.
pervert	pervert_vrb	They pervert the Scriptures by interpreting them to suit their own purposes (Prescription Against Heretics 17, cf.
pervert	pervert_vrb	Aaron is shocked when Robert is arrested for conspiracy to pervert the course of justice.
pervert	pervert_vrb	Along with eight former police officers charged with conspiring to pervert the course of justice, they stood trial in 2011.
pervert	pervert_vrb	Or pervert it; he rescued it from extinction.
pervert	pervert_vrb	Pipite and 10 of the other MPs faced charges of conspiracy to pervert the course of justice.
pervert	pervert_vrb	In July 1992 Melvin was charged with perjury and conspiracy to pervert the course of justice, and Dingle with conspiracy.
pervert	pervert_vrb	Therefore, no one can pervert his means to bad purposes without committing a fraud on a divine dispensation.
pervert	pervert_vrb	"Robinson's voice continues repeatedly with the music: ""Pervert the language."""
pervert	pervert_vrb	In September 2006, Chinamasa was cleared by a judge of trying to pervert the course of justice.
pervert	pervert_vrb	Deano and Chelsea are found guilty of attempting to pervert the course of justice and are imprisoned.
pervert	pervert_vrb	In 2008 Newton was found guilty of nine counts of attempting to pervert the course of justice.
pervert	pervert_vrb	"Especially so when 'national' spectacles pervert the perspective of the strategic landscape""."
present	present_adj-nou	The archipelago includes a high concentration of historically significant shipwrecks dating from the 17th century to the present.
present	present_adj-nou	The TBE virus may be present in a seronegative strain or subtype.
present	present_adj-nou	Fisher was present at Battle of Marston Moor, but found himself on the losing side.
present	present_adj-nou	Brown's party eventually surveyed as far west as present-day Little Rock, while Robbins continued north to the Missouri River.
present	present_adj-nou	Bishop Dacus of Macedonia, from Dardania, was present at the First Council of Nicaea (325).
present	present_adj-nou	The face is completely symmetrical and almost intact, but the left eye lacks the inlay present in the right.
present	present_adj-nou	The third and final school, designed by Walter W. LaChance, was opened in 1909 and remains to the present day.
present	present_adj-nou	Above the present modern chancel arch is a pointed opening, now filled in, which may have been a window.
present	present_adj-nou	In both molybdenum porphyries and copper porphyries, the molybdenum is present as molybdenite.
present	present_adj-nou	At present, discussions are underway regarding financing.
present	present_adj-nou	"Until the present this remains the only significant translation of a major Latin scholastic work in modern Hebrew."""
present	present_adj-nou	Does not respect boundaries between sonorities and procedures of the past and of the present 4.
present	present_adj-nou	He was also a Minister in Mulayam Singh's cabinet in UP.At present he is representing Zamania.
present	present_adj-nou	Later, Laxman was even present during the screentest for the lead character.
present	present_adj-nou	At present, their remains lie within the Manila North Cemetery.
present	present_adj-nou	The diocese in present structure and territory was established on May 27, 1997.
present	present_adj-nou	The present church was re-erected in 1908 with the collapse of the former structure.
present	present_adj-nou	He is the elder son of the present Chhatrapati Shahu Maharaj.
present	present_adj-nou	Bezhetsky Uyezd was situated in the eastern part of the governorate (in the eastern part of the present-day Tver Oblast).
present	present_adj-nou	In the first year at the new location there were four courts, the present courts 1, 2, 9 and 10.
present	present_adj-nou	At present the area is served by a single supermarket on the ground floor of the redeveloped Hippodrome site.
present	present_adj-nou	They settled on the lands that were near the present city of Perryville.
present	present_adj-nou	On April 15, 1977 the station platform was considerably extended, from 35.9 meters to its present 61.0 meters in length.
present	present_adj-nou	The past exists in easy harmony with the present.
present	present_adj-nou	Later in the year, he was selected in the Australian Open men's team, where he remains to the present time.
present	present_adj-nou	"The soundtrack included ""2 Sides"", a track also present on James Armstrong's 2000 album, Got It Goin' On."
present	present_adj-nou	They also forced Japanese shipping into waters where American submarines were present.
present	present_adj-nou	The permanent collection of paintings spans from the Middle Ages to the present day.
present	present_adj-nou	The provinces were supplanted by the present system of counties after the Norman invasion.
present	present_adj-nou	At present prototype F-35's have the equivalent of a Lockheed Martin Sniper XR built in.
present	present_adj-nou	The horns are longer than in most other breeds and are also present in both males and females.
present	present_adj-nou	The most common geologic structure where it is present is in sillimanite-quartz veins which are paired closely with gahnite.
present	present_adj-nou	Giovanni Antonio Scopoli noted their presence in Carniola (roughly equivalent to present-day Slovenia) in the 18th century.
present	present_adj-nou	From 1979 to 1988, several additional purchases brought the park up to its present size of 816 acres.
present	present_adj-nou	Teplov contributed to the downfall of the emperor and was present at his murder in the Ropsha Palace.
present	present_adj-nou	From the late eighteenth century to the present day.
present	present_adj-nou	He is a member of the present Islamic Consultative Assembly from the electorate of Maragheh and Ajabshir.
present	present_adj-nou	This change allowed the present Queen to become heir presumptive and eventually inherit the throne.
present	present_adj-nou	At present, Fiame is the Minister of Justice and Courts Administration.
present	present_adj-nou	"The present name comes from the 1840 building of the Kiev Office of the State Bank, hence ""Bank Street""."
present	present_adj-nou	Whirlwind D continues to record and perform, using the Solid n Mind name in the present day.
present	present_adj-nou	However, these receptors are also present in non-cancerous cells, thus presenting a challenge due to non-specific targeting.
present	present_adj-nou	They escape any effort at organization and create a mental fusion between past and present.
present	present_adj-nou	Kosar's symptoms have included insomnia, slurred speech and a ringing in his head, some present for more than a decade.
present	present_adj-nou	This was later upgraded to Airbus A320, Airbus A330 and is being used up till the present time.
present	present_adj-nou	Aurelius begs Ares for his help against Hercules, at his request Ares makes himself present.
present	present_adj-nou	The cycle is present in microorganisms that cause disease but is absent in mammals, for example humans.
present	present_adj-nou	"For example, the term ""handshake"" is not present in RFCs covering FTP or SMTP."
present	present_adj-nou	Walker appeals to Matuzak, who has no knowledge of the alternate present.
present	present_adj-nou	There are quite a few issues present within the system that affect gameplay.
present	present_adj-nou	He was consecrated as Mar Thoma V. No bishops were present for his consecration.
present	present_adj-nou	Furthermore, α-methyl amino acids are generally not present in terrestrial chemistry.
present	present_adj-nou	In one scene Tomax talked to his brother as if he were present, despite the scene showing an empty chair.
present	present_adj-nou	The present master plan of the town is found to be insufficient for the future expansion.
present	present_adj-nou	"The present spire, replacing a ""Hertfordshire spike"" on the tower, dates from this time."
present	present_adj-nou	Eventually, out of 22 present, it is revealed that two characters share the same birthday, May 23.
present	present_adj-nou	Value Contrasts and Consensus in Present-Day Europe: Painting Europe's Moral Landscapes.
present	present_adj-nou	This festival continues to the present day as the Atlanta Music Festival.
present	present_adj-nou	If an external time dependent force is present, the harmonic oscillator is described as a driven oscillator.
present	present_adj-nou	Not until 1977 did the Village Council find a permanent home in the present Village Hall complex.
present	present_adj-nou	In Word Worm, the user forms words from adjacent tiles present in a rectangular grid.
present	present_adj-nou	The station received its present name on 13 November 1901.
present	present_adj-nou	In the late 1st century the Romans built a fort, Ardotalia, on high ground above the river in present-day Gamesley.
present	present_adj-nou	Fast-forward to the present, where Edriss is on trial for treason by the Council of Thirteen.
present	present_adj-nou	In the present Manwantara, Vishnu was again born as Vamana, the son of Kasyapa by Aditi.
present	present_adj-nou	In 1912 the Bulgarian army acceded Kochan to the present Bulgarian state.
present	present_adj-nou	In 1870, the Drums school was moved to a new location across the road from the present Drums school.
present	present_adj-nou	It is at present a multi-racial and co-educational institution open to students of all communities.
present	present_adj-nou	The stipules are obsolete, being barely evident if present at all.
present	present_adj-nou	Species of this genus are present in most of Europe, in the Near East and in North Africa.
present	present_adj-nou	At present, his son Sooklek and daughter Soodrak run the Prayoon Foundation to preserve their father's works.
present	present_adj-nou	In other words, an income in the future needs to be discounted, in some manner, to obtain its present equivalent.
present	present_adj-nou	Schomberg's force then went south to Dundalk Camp and were present at the Battle of the Boyne the following year.
present	present_vrb	The 14th-century brasses are much more numerous, and present a remarkable variety in their details.
present	present_vrb	The episodes were divided by region to present the distinct cultural as well as ecological differences.
present	present_vrb	Patients initially present with mild to moderate impairment of central nervous system function.
present	present_vrb	In pursuing this direction of modern art, artists wanted to present each painting as one unified, cohesive, monolithic image.
present	present_vrb	It can also present with symptoms indicative of hepatosplenomegaly and the resulting upper quadrant pain this causes.
present	present_vrb	We present an attempt at such a model.
present	present_vrb	The programming characteristics of the Nintendo 64 present unique challenges, with distinct potential advantages.
present	present_adj-nou	And uh I find a little present on the floor sometimes when I come home
present	present_adj-nou	And indeed the present overcrowding conditions uh prevail
present	present_adj-nou	Well at the present time I have two dogs
present	present_adj-nou	But at the present stage you probably are even more in the market for a a budgetary thing than than most people probably  might be in terms of keeping keeping score of input and output
present	present_adj-nou	Well it was the equivalent of a christmas present
present	present_adj-nou	Uh it sounds like in a certain sense at least at the present
present	present_adj-nou	And we at the present time do not have random testing
present	present_adj-nou	But then so I took the ones from fifty two on to the present
present	present_adj-nou	Of course uh you being from new Mexico you  probably been n to Washington especially if you  your present location
present	present_adj-nou	And I happened to need a birthday present for one of her friends
present	present_adj-nou	Now I was warlock too which is supposed to be the story of a uh witch hunt that is you know magically shot into the present time
